,run_number,round_number,turn_number,partner_after_action_name,partner_after_action_personality_vector,partner_after_action_emotional_state,partner_after_action_location_state,partner_after_action_current_action_probs,partner_after_action_conversation_partner
1116,4,3,109,Ronnie,[0 0 0 1 0],[-0.73384157  0.14231545 -0.97991578],Kitchen,"{stands_in_corner: 0.30665079283801727, leaves_room: 0.33359574237981215, starts_conversation: 0.3597534647821706}",Donald
1117,4,3,110,Catherine,[1 0 1 1 1],[1.         0.13368638 0.80439883],Kitchen,"{shouts: 0.05829384361401846, shares: 0.08050692760479768, leaves_conversation: 0.03806986015216736, makes_smalltalk: 0.054671290379160756, makes_deeptalk: 0.08411460305517636, gives_controversial_opinion: 0.052679574577238465, changes_the_topic: 0.0492664660388375, shows_interest: 0.08411460305517636, shows_concern: 0.06634257142229859, laughs: 0.05944805394036465, jokes: 0.07398159815535467, gives_an_insult: 0.047791513131518734, brags: 0.07106146426017444, yawns: 0.06010805088748854, supports: 0.07175806659470851, rants: 0.047791513131518734}",Maria
1118,4,3,111,Vicki,[1 1 0 0 0],[ 0.21108833  0.22392143 -1.        ],Lounge,"{shouts: 0.055959854952035884, shares: 0.07268642930089442, leaves_conversation: 0.051187292093693694, makes_smalltalk: 0.07104684843159544, makes_deeptalk: 0.08141101575370747, gives_controversial_opinion: 0.04762329255857022, changes_the_topic: 0.045180230468511204, shows_interest: 0.08141101575370747, shows_concern: 0.06421018862277723, laughs: 0.07254701291048131, jokes: 0.050634834002962606, gives_an_insult: 0.05246192979529857, brags: 0.054240809783069575, yawns: 0.07202126007608292, supports: 0.07491605570131343, rants: 0.05246192979529857}",
1119,4,3,112,Jacquelyn,[0 0 0 1 1],[-0.39486242 -0.80656707 -0.24919978],Hall,"{shouts: 0.020128765677810845, shares: 0.027415614144097523, leaves_conversation: 0.04555168890221882, makes_smalltalk: 0.024070801900836672, makes_deeptalk: 0.019613644413329103, gives_controversial_opinion: 0.020068208146852836, changes_the_topic: 0.03372344131137335, shows_interest: 0.019731147075684668, shows_concern: 0.5890484564803603, laughs: 0.019583695886151976, jokes: 0.017316219237822384, gives_an_insult: 0.01978564664872435, brags: 0.01729411215347195, yawns: 0.08805996366637675, supports: 0.01887500331769172, rants: 0.019733591037196786}",Nola
1120,4,3,113,Catherine,[1 0 1 1 1],[-0.40065974 -1.         -0.74778382],Hall,"{stands_in_corner: 0.22951336420833604, leaves_room: 0.39218974295174874, starts_conversation: 0.3782968928399153}",Jason
1121,4,3,114,Laquita,[1 1 0 0 1],[ 0.67370207 -0.5002981  -0.4929585 ],Hall,"{shouts: 0.04996640070344645, shares: 0.1166793900646425, leaves_conversation: 0.057651670444239966, makes_smalltalk: 0.0562375216143591, makes_deeptalk: 0.07464934968937688, gives_controversial_opinion: 0.0450901513708284, changes_the_topic: 0.04943989061638305, shows_interest: 0.07464934968937688, shows_concern: 0.06219410573208683, laughs: 0.061292896922831616, jokes: 0.04914611346284667, gives_an_insult: 0.061007762945066886, brags: 0.05107421313220467, yawns: 0.0801734728217496, supports: 0.060018741437555694, rants: 0.05072896935300495}",
1122,4,3,115,Donald,[0 1 0 0 1],[0.82322534 0.53137604 0.60282842],Kitchen,"{shouts: 0.05974840723563817, shares: 0.049298223701532036, leaves_conversation: 0.05021143542380177, makes_smalltalk: 0.05778493061576624, makes_deeptalk: 0.06474441918407073, gives_controversial_opinion: 0.05196482373499277, changes_the_topic: 0.036051346236224906, shows_interest: 0.06474441918407073, shows_concern: 0.06137296388588658, laughs: 0.060895073639151684, jokes: 0.10575064824639621, gives_an_insult: 0.06551057130397182, brags: 0.10795903654081114, yawns: 0.06350655633616094, supports: 0.05004943131366435, rants: 0.05040771341785983}",
1123,4,3,116,Elisabeth,[1 0 1 1 0],[ 0.02685781  0.67549295 -0.86030152],Kitchen,"{shouts: 0.05660905850938477, shares: 0.07069222546394928, leaves_conversation: 0.04104973253882042, makes_smalltalk: 0.07155176509152934, makes_deeptalk: 0.08991623250038272, gives_controversial_opinion: 0.04654183577908772, changes_the_topic: 0.03959347483333163, shows_interest: 0.08991623250038272, shows_concern: 0.07440674793309963, laughs: 0.06014951183230779, jokes: 0.06167011499367055, gives_an_insult: 0.04228141497629454, brags: 0.05394526329871838, yawns: 0.05733581405921439, supports: 0.09793652214214985, rants: 0.046404053547676315}",Andrew
1124,4,3,117,Lillian,[1 1 1 1 1],[-0.45501179 -0.23842111  0.54150456],Lounge,"{stands_in_corner: 0.27273213443545563, leaves_room: 0.30557229621314325, starts_conversation: 0.4216955693514011}",Johnny
1125,4,3,118,Andrew,[1 0 1 0 0],[ 0.22473141 -0.32138573 -0.50300159],Kitchen,"{shouts: 0.02424673862571027, shares: 0.04587253866499434, leaves_conversation: 0.0229926761354983, makes_smalltalk: 0.03527180532102571, makes_deeptalk: 0.5943890720709756, gives_controversial_opinion: 0.02417327908919885, changes_the_topic: 0.025542532554347432, shows_interest: 0.02865567152496737, shows_concern: 0.022009287464427745, laughs: 0.02858221198845595, jokes: 0.02167483052947609, gives_an_insult: 0.01966360437336401, brags: 0.021748290065987507, yawns: 0.04038096601322912, supports: 0.025015641073017684, rants: 0.01978085450532422}",
1126,4,3,119,Maria,[0 1 1 1 0],[-0.63981774 -0.34572204  0.38400036],Kitchen,"{shouts: 0.06616781530259355, shares: 0.059364558978612134, leaves_conversation: 0.051086228593297645, makes_smalltalk: 0.06737101233374938, makes_deeptalk: 0.059387393123650656, gives_controversial_opinion: 0.048629256628621415, changes_the_topic: 0.06177798734691732, shows_interest: 0.059387393123650656, shows_concern: 0.06186810050439518, laughs: 0.054192083572975475, jokes: 0.06763813231397549, gives_an_insult: 0.054893307734514916, brags: 0.05892290413051212, yawns: 0.0849017689595681, supports: 0.0848675618304683, rants: 0.0595444955224977}",Catherine
1127,4,3,120,David,[0 1 0 1 0],[-0.70993542  0.39909049  0.23733699],Lounge,"{stands_in_corner: 0.3073560327459684, leaves_room: 0.30780468994203486, starts_conversation: 0.38483927731199685}",Vicki
1128,4,3,124,Phyllis,[0 0 1 0 0],[-0.27214402  0.80262809 -0.52881891],Hall,"{shouts: 0.07139064956308021, shares: 0.05722697947142171, leaves_conversation: 0.03841459116849765, makes_smalltalk: 0.10794238238037325, makes_deeptalk: 0.0744272794829475, gives_controversial_opinion: 0.04798838950708295, changes_the_topic: 0.03712903612902125, shows_interest: 0.054645361656904284, shows_concern: 0.07064637666314551, laughs: 0.06071855293232646, jokes: 0.05235017053046831, gives_an_insult: 0.04963824884827356, brags: 0.06605889708108935, yawns: 0.06711218363141833, supports: 0.0748907342796329, rants: 0.06942016667431679}",Brian
1129,4,3,125,Laquita,[1 1 0 0 1],[ 0.67370207 -0.5002981  -0.4929585 ],Hall,"{stands_in_corner: 0.3264432223449929, leaves_room: 0.3202399091985437, starts_conversation: 0.35331686845646354}",James
1130,4,3,126,Shawn,[0 0 1 1 1],[ 0.51265678  0.83572949 -0.14324044],Kitchen,"{stands_in_corner: 0.3830551088385996, leaves_room: 0.2737241754549768, starts_conversation: 0.3432207157064236}",Mauricio
1131,4,3,127,Johnny,[1 0 1 0 1],[-0.30105906  0.88882882 -0.50613614],Lounge,"{shouts: 0.05558189049504294, shares: 0.057490627123879715, leaves_conversation: 0.046492870488220504, makes_smalltalk: 0.09466653927039687, makes_deeptalk: 0.0960788307777625, gives_controversial_opinion: 0.052904640083902894, changes_the_topic: 0.04168333238371257, shows_interest: 0.06703917191888484, shows_concern: 0.08399129775595203, laughs: 0.055420416678838194, jokes: 0.0472629431642489, gives_an_insult: 0.0626530855533029, brags: 0.04994019357538895, yawns: 0.059001531714277536, supports: 0.06713954346288575, rants: 0.0626530855533029}",Lillian
1132,4,4,128,David,[0 1 0 1 0],[-0.40688449  0.0996553   0.12885298],Lounge,"{shouts: 0.06478108995414947, shares: 0.05907848848372938, leaves_conversation: 0.049848357663610086, makes_smalltalk: 0.07453893587395405, makes_deeptalk: 0.058387672344188304, gives_controversial_opinion: 0.05102051745717013, changes_the_topic: 0.049117781194564024, shows_interest: 0.07274571145262519, shows_concern: 0.07451318959923292, laughs: 0.06375011476982968, jokes: 0.06110658032434569, gives_an_insult: 0.056929003470876996, brags: 0.05574413789870431, yawns: 0.08275765502292844, supports: 0.06875176101921457, rants: 0.056929003470876996}",Robin
1133,4,4,129,Agnes,[0 0 1 0 1],[ 0.96841832  0.74210089 -0.12975544],Kitchen,"{shouts: 0.04655881179657315, shares: 0.05793651938206119, leaves_conversation: 0.036511451307872055, makes_smalltalk: 0.06710721830709465, makes_deeptalk: 0.12055425676823911, gives_controversial_opinion: 0.038784714117169085, changes_the_topic: 0.032211998333584964, shows_interest: 0.10736081722884233, shows_concern: 0.055299655045310564, laughs: 0.10399813527181771, jokes: 0.04757867659973242, gives_an_insult: 0.054769590383264136, brags: 0.05094135855675703, yawns: 0.056168245825389373, supports: 0.06944896069302789, rants: 0.054769590383264136}",Patrick
1134,4,4,130,Donald,[0 1 1 0 1],[-0.4739732   0.51618163 -0.00165845],Kitchen,"{shouts: 0.06442861420085265, shares: 0.05459314548796545, leaves_conversation: 0.05037175759414465, makes_smalltalk: 0.09823747411193534, makes_deeptalk: 0.06734294782493451, gives_controversial_opinion: 0.054623693866015635, changes_the_topic: 0.0425665055447307, shows_interest: 0.057601590891875526, shows_concern: 0.07349857435056774, laughs: 0.05468485010236311, jokes: 0.050838965983483815, gives_an_insult: 0.07355200932634777, brags: 0.05375570677299622, yawns: 0.06687108009910764, supports: 0.06348107451633163, rants: 0.07355200932634777}",Ronnie
1135,4,4,131,Nola,[1 0 0 0 0],[-0.73527708  0.7144553   0.78650507],Hall,"{shouts: 0.0708052368110482, shares: 0.05454156063066948, leaves_conversation: 0.04029817922763681, makes_smalltalk: 0.0532249419779007, makes_deeptalk: 0.07151133264900184, gives_controversial_opinion: 0.06655639823056096, changes_the_topic: 0.04873639782391934, shows_interest: 0.07151133264900184, shows_concern: 0.04918703938839393, laughs: 0.05542275246569466, jokes: 0.04550126503085774, gives_an_insult: 0.10389116206548812, brags: 0.049750103611344965, yawns: 0.07071344327838633, supports: 0.04445769209460714, rants: 0.10389116206548812}",Jacquelyn
1136,4,4,132,Brian,[1 1 1 0 0],[-0.86687326 -0.72539059  0.64849922],Hall,"{shouts: 0.0644225218646636, shares: 0.071185610017298, leaves_conversation: 0.0542267649031762, makes_smalltalk: 0.054873214947571504, makes_deeptalk: 0.08571137217847366, gives_controversial_opinion: 0.053254834597089684, changes_the_topic: 0.07768597951650615, shows_interest: 0.05779910259427712, shows_concern: 0.05117389137014373, laughs: 0.052690802721729296, jokes: 0.05312762470799885, gives_an_insult: 0.058814771722688904, brags: 0.05823592458054668, yawns: 0.08421613461712954, supports: 0.0551723037931393, rants: 0.06740914586756762}",Phyllis
1137,4,4,133,Patrick,[0 0 0 0 1],[-0.79510066  0.53059747  0.11676631],Kitchen,"{shouts: 0.0584097367484171, shares: 0.045963811443292285, leaves_conversation: 0.06354932672213297, makes_smalltalk: 0.07789292499737731, makes_deeptalk: 0.056291730009011415, gives_controversial_opinion: 0.0527974847826108, changes_the_topic: 0.04348264501728896, shows_interest: 0.056291730009011415, shows_concern: 0.09277556718052678, laughs: 0.05165679246272228, jokes: 0.04410599332540023, gives_an_insult: 0.0995951832041749, brags: 0.04644084952184935, yawns: 0.08325623593057316, supports: 0.05322057517417737, rants: 0.07426941347143384}",Agnes
1138,4,4,134,David,[1 0 0 1 0],[-0.50250934 -0.38439839 -0.1363623 ],Kitchen,"{stands_in_corner: 0.24765167670881563, leaves_room: 0.3193768073631556, starts_conversation: 0.43297151592802874}",Dorothy
1139,4,4,135,Mauricio,[1 1 1 1 0],[-0.89167425  0.49365653  0.18789257],Kitchen,"{shouts: 0.06762323308958428, shares: 0.06375295528559936, leaves_conversation: 0.044923447403681684, makes_smalltalk: 0.06821856152671084, makes_deeptalk: 0.07261773361456231, gives_controversial_opinion: 0.055482263914094, changes_the_topic: 0.045887829763166195, shows_interest: 0.07261773361456231, shows_concern: 0.06789889464184498, laughs: 0.053685602676517195, jokes: 0.06168303353588767, gives_an_insult: 0.06707633675171203, brags: 0.05604839013220494, yawns: 0.061716752662855486, supports: 0.06970660007499248, rants: 0.07106063131202416}",Shawn
1140,4,4,136,Robert,[0 1 1 0 0],[-0.02261017  0.94687877 -0.64915807],Hall,"{shouts: 0.06688325467466955, shares: 0.060622730483346585, leaves_conversation: 0.04130322077921802, makes_smalltalk: 0.10206963003769978, makes_deeptalk: 0.07428170849474594, gives_controversial_opinion: 0.0466404779463778, changes_the_topic: 0.037126517034851175, shows_interest: 0.0615443112464534, shows_concern: 0.06945525527821658, laughs: 0.0663014761267438, jokes: 0.05515646485428406, gives_an_insult: 0.05115741300399533, brags: 0.06313669722228622, yawns: 0.06276699028700251, supports: 0.07765904227782121, rants: 0.06389481025228788}",David
1141,4,4,137,John,[1 1 0 1 1],[-0.70608952  1.         -0.1090209 ],Kitchen,"{stands_in_corner: 0.399545400732499, leaves_room: 0.298065611713639, starts_conversation: 0.3023889875538621}",Donald
1142,4,4,138,Robin,[0 0 0 0 0],[-0.94340479  0.29751694  0.67955601],Lounge,"{shouts: 0.03429485290706715, shares: 0.020238477388276853, leaves_conversation: 0.019874892802732753, makes_smalltalk: 0.03089974130833112, makes_deeptalk: 0.01943713174680883, gives_controversial_opinion: 0.034147819207834, changes_the_topic: 0.025589363395398537, shows_interest: 0.01943713174680883, shows_concern: 0.023187242986969503, laughs: 0.01960283510424268, jokes: 0.020111249819450124, gives_an_insult: 0.053745030260201165, brags: 0.020184659131464583, yawns: 0.5895423464157059, supports: 0.015962195518506913, rants: 0.053745030260201165}",David
1143,4,4,139,Edith,[0 1 1 1 1],[-0.56676149 -0.97       -0.20027683],Hall,"{stands_in_corner: 0.23120578756223994, leaves_room: 0.3009937132011912, starts_conversation: 0.46780049923656886}",Michael
1144,4,4,140,David,[0 1 0 0 0],[ 0.03846499 -0.41755719  0.24025656],Hall,"{shouts: 0.0606364412721906, shares: 0.06801804118075479, leaves_conversation: 0.05422984288403516, makes_smalltalk: 0.06356910973290593, makes_deeptalk: 0.058945752836246604, gives_controversial_opinion: 0.04663676402976103, changes_the_topic: 0.06472324643315537, shows_interest: 0.058945752836246604, shows_concern: 0.05446911329526681, laughs: 0.06706270826231729, jokes: 0.052335718768389446, gives_an_insult: 0.05671618559888974, brags: 0.05717438680550236, yawns: 0.12502984797225875, supports: 0.05479090249318977, rants: 0.05671618559888974}",Robert
1145,4,4,141,Ronnie,[0 0 0 1 0],[-0.67884157  0.19431545 -0.97491578],Kitchen,"{shouts: 0.05410519706732644, shares: 0.052899891288819605, leaves_conversation: 0.06537309902309894, makes_smalltalk: 0.06561840448747223, makes_deeptalk: 0.05522496943224666, gives_controversial_opinion: 0.041638212812650226, changes_the_topic: 0.041886248273939504, shows_interest: 0.07876938869449979, shows_concern: 0.1113808313043032, laughs: 0.062453275752483675, jokes: 0.057457587937542735, gives_an_insult: 0.04791571998816193, brags: 0.05022928161730572, yawns: 0.08557378862000448, supports: 0.08155838371198304, rants: 0.04791571998816193}",Donald
1146,4,4,142,Catherine,[1 0 1 1 1],[0.999      0.13368638 0.80539883],Kitchen,"{shouts: 0.05844397038477735, shares: 0.07919216457382264, leaves_conversation: 0.037725335100992914, makes_smalltalk: 0.05464972416541784, makes_deeptalk: 0.08449854864314076, gives_controversial_opinion: 0.05282970134799735, changes_the_topic: 0.048133849088827105, shows_interest: 0.08449854864314076, shows_concern: 0.0661553579600944, laughs: 0.05983199952832904, jokes: 0.075453682378803, gives_an_insult: 0.0476155111992842, brags: 0.07253354848362276, yawns: 0.05922209948521669, supports: 0.0716004478172492, rants: 0.0476155111992842}",Maria
1147,4,4,144,Jacquelyn,[0 0 0 1 1],[-0.39286242 -0.80556707 -0.24519978],Hall,"{shouts: 0.020125172294077696, shares: 0.02744333585639482, leaves_conversation: 0.0453924060726875, makes_smalltalk: 0.024075932934872098, makes_deeptalk: 0.019619707218995176, gives_controversial_opinion: 0.020064614763119683, changes_the_topic: 0.03370198321168711, shows_interest: 0.01973720988135074, shows_concern: 0.5890320340177528, laughs: 0.01958975869181805, jokes: 0.01731622732970918, gives_an_insult: 0.019770092919293943, brags: 0.017294120245358747, yawns: 0.08824126664776552, supports: 0.018878100607350252, rants: 0.019718037307766383}",Nola
1148,4,4,145,Catherine,[1 0 1 1 1],[-0.41065974 -0.95       -0.75778382],Hall,"{stands_in_corner: 0.22951336420833604, leaves_room: 0.39218974295174874, starts_conversation: 0.3782968928399153}",Jason
1149,4,4,146,Jerry,[1 1 0 1 0],[-0.41621468 -0.49058791  0.11458264],Hall,"{stands_in_corner: 0.24157103295290086, leaves_room: 0.2993318342331552, starts_conversation: 0.45909713281394404}",David
1150,4,4,149,Lillian,[1 1 1 1 1],[-0.44801179 -0.23542111  0.54550456],Lounge,"{shouts: 0.06258835553966555, shares: 0.06181093300710686, leaves_conversation: 0.050475687131660944, makes_smalltalk: 0.06196265733729932, makes_deeptalk: 0.07059363688140291, gives_controversial_opinion: 0.05497162776153925, changes_the_topic: 0.06610413586908943, shows_interest: 0.07059363688140291, shows_concern: 0.06991581993482486, laughs: 0.05150289287844797, jokes: 0.056396797649122, gives_an_insult: 0.06191188334186263, brags: 0.05381347025829888, yawns: 0.0789307896848571, supports: 0.06651579250155665, rants: 0.06191188334186263}",Johnny
